|dates|SanMiguel_NewMexico_UnitedStates.JHU_ConfirmedCases.data|SanMiguel_NewMexico_UnitedStates.JHU_ConfirmedCases.missing|SanMiguel_NewMexico_UnitedStates.JHU_ConfirmedDeaths.data|SanMiguel_NewMexico_UnitedStates.JHU_ConfirmedDeaths.missing|SanMiguel_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.data|SanMiguel_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|11.0|0|0.0|0|0.0|0
0|2020-05-25|15.0|0|0.0|0|0.0|0
0|2020-05-26|15.0|0|0.0|0|0.0|0
