|dates|Franklin_Texas_UnitedStates.JHU_ConfirmedCases.data|Franklin_Texas_UnitedStates.JHU_ConfirmedCases.missing|Franklin_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Franklin_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Franklin_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Franklin_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|12.0|0|0.0|0|0.0|0
0|2020-05-25|12.0|0|0.0|0|0.0|0
0|2020-05-26|12.0|0|0.0|0|0.0|0
