|dates|Pike_Alabama_UnitedStates.JHU_ConfirmedCases.data|Pike_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Pike_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Pike_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Pike_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Pike_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|173.0|0|0.0|0|0.0|0
0|2020-05-28|173.0|0|0.0|0|0.0|0
0|2020-05-29|173.0|0|0.0|0|0.0|0
0|2020-05-30|173.0|0|0.0|0|0.0|0
