|dates|Malheur_Oregon_UnitedStates.JHU_ConfirmedCases.data|Malheur_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Malheur_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Malheur_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Malheur_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Malheur_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|19.0|0|0.0|0|0.0|0
0|2020-05-18|21.0|0|0.0|0|0.0|0
0|2020-05-19|21.0|0|0.0|0|0.0|0
0|2020-05-20|21.0|0|0.0|0|0.0|0
0|2020-05-21|24.0|0|0.0|0|0.0|0
0|2020-05-22|28.0|0|0.0|0|0.0|0
0|2020-05-23|28.0|0|0.0|0|0.0|0
