|dates|DeSoto_Louisiana_UnitedStates.JHU_ConfirmedCases.data|DeSoto_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|DeSoto_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|DeSoto_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|DeSoto_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|DeSoto_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|241.0|0|17.0|0|0.0|0
0|2020-05-28|241.0|0|17.0|0|0.0|0
0|2020-05-29|241.0|0|17.0|0|0.0|0
0|2020-05-30|241.0|0|17.0|0|0.0|0
