|dates|Geauga_Ohio_UnitedStates.JHU_ConfirmedCases.data|Geauga_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Geauga_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Geauga_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Geauga_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Geauga_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|261.0|0|29.0|0|0.0|0
0|2020-05-28|261.0|0|29.0|0|0.0|0
0|2020-05-29|261.0|0|29.0|0|0.0|0
0|2020-05-30|261.0|0|29.0|0|0.0|0
