|dates|Lawrence_Missouri_UnitedStates.JHU_ConfirmedCases.data|Lawrence_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Lawrence_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Lawrence_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Lawrence_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Lawrence_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|7.0|0|0.0|0|0.0|0
0|2020-05-15|7.0|0|0.0|0|0.0|0
0|2020-05-16|7.0|0|0.0|0|0.0|0
