|dates|Kitsap_Washington_UnitedStates.JHU_ConfirmedCases.data|Kitsap_Washington_UnitedStates.JHU_ConfirmedCases.missing|Kitsap_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Kitsap_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Kitsap_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Kitsap_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|157.0|0|2.0|0|0.0|0
0|2020-05-15|157.0|0|2.0|0|0.0|0
0|2020-05-16|157.0|0|2.0|0|0.0|0
