|dates|Rockland_NewYork_UnitedStates.JHU_ConfirmedCases.data|Rockland_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Rockland_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Rockland_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Rockland_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Rockland_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|12758.0|0|602.0|0|0.0|0
0|2020-05-18|12777.0|0|602.0|0|0.0|0
0|2020-05-19|12798.0|0|611.0|0|0.0|0
0|2020-05-20|12831.0|0|611.0|0|0.0|0
0|2020-05-21|12877.0|0|611.0|0|0.0|0
0|2020-05-22|12905.0|0|611.0|0|0.0|0
0|2020-05-23|12905.0|0|611.0|0|0.0|0
