|dates|Wayne_Missouri_UnitedStates.JHU_ConfirmedCases.data|Wayne_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Wayne_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Wayne_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Wayne_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Wayne_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|0.0|0|0.0|0|0.0|0
0|2020-05-15|0.0|0|0.0|0|0.0|0
0|2020-05-16|0.0|0|0.0|0|0.0|0
