|dates|Essex_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Essex_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Essex_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Essex_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Essex_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Essex_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|16204.0|0|1535.0|0|0.0|0
0|2020-05-18|16712.0|0|1550.0|0|0.0|0
0|2020-05-19|16747.0|0|1566.0|0|0.0|0
0|2020-05-20|16952.0|0|1571.0|0|0.0|0
0|2020-05-21|16980.0|0|1579.0|0|0.0|0
0|2020-05-22|17014.0|0|1585.0|0|0.0|0
0|2020-05-23|17014.0|0|1585.0|0|0.0|0
