|dates|Salem_Virginia_UnitedStates.JHU_ConfirmedCases.data|Salem_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Salem_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Salem_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Salem_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Salem_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|32.0|0|0.0|0|0.0|0
0|2020-05-15|32.0|0|0.0|0|0.0|0
0|2020-05-16|32.0|0|0.0|0|0.0|0
