|dates|Monona_Iowa_UnitedStates.JHU_ConfirmedCases.data|Monona_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Monona_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Monona_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Monona_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Monona_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|15.0|0|0.0|0|0.0|0
0|2020-05-18|15.0|0|0.0|0|0.0|0
0|2020-05-19|16.0|0|0.0|0|0.0|0
0|2020-05-20|18.0|0|0.0|0|0.0|0
0|2020-05-21|19.0|0|0.0|0|0.0|0
0|2020-05-22|19.0|0|0.0|0|0.0|0
0|2020-05-23|19.0|0|0.0|0|0.0|0
