|dates|Mahoning_Ohio_UnitedStates.JHU_ConfirmedCases.data|Mahoning_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Mahoning_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Mahoning_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Mahoning_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Mahoning_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1367.0|0|173.0|0|0.0|0
0|2020-05-28|1367.0|0|173.0|0|0.0|0
0|2020-05-29|1367.0|0|173.0|0|0.0|0
0|2020-05-30|1367.0|0|173.0|0|0.0|0
