|dates|Burleson_Texas_UnitedStates.JHU_ConfirmedCases.data|Burleson_Texas_UnitedStates.JHU_ConfirmedCases.missing|Burleson_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Burleson_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Burleson_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Burleson_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|22.0|0|0.0|0|0.0|0
0|2020-05-25|22.0|0|0.0|0|0.0|0
0|2020-05-26|22.0|0|0.0|0|0.0|0
