|dates|ElPaso_Colorado_UnitedStates.JHU_ConfirmedCases.data|ElPaso_Colorado_UnitedStates.JHU_ConfirmedCases.missing|ElPaso_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|ElPaso_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|ElPaso_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|ElPaso_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1600.0|0|88.0|0|0.0|0
0|2020-05-28|1600.0|0|88.0|0|0.0|0
0|2020-05-29|1600.0|0|88.0|0|0.0|0
0|2020-05-30|1600.0|0|88.0|0|0.0|0
