|dates|Worth_Missouri_UnitedStates.JHU_ConfirmedCases.data|Worth_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Worth_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Worth_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Worth_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Worth_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|0.0|0|0.0|0
0|2020-05-15|2.0|0|0.0|0|0.0|0
0|2020-05-16|2.0|0|0.0|0|0.0|0
