|dates|Portsmouth_Virginia_UnitedStates.JHU_ConfirmedCases.data|Portsmouth_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Portsmouth_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Portsmouth_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Portsmouth_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Portsmouth_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|282.0|0|11.0|0|0.0|0
0|2020-05-28|282.0|0|11.0|0|0.0|0
0|2020-05-29|282.0|0|11.0|0|0.0|0
0|2020-05-30|282.0|0|11.0|0|0.0|0
