|dates|Rensselaer_NewYork_UnitedStates.JHU_ConfirmedCases.data|Rensselaer_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Rensselaer_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Rensselaer_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Rensselaer_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Rensselaer_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|439.0|0|23.0|0|0.0|0
0|2020-05-18|444.0|0|23.0|0|0.0|0
0|2020-05-19|444.0|0|25.0|0|0.0|0
0|2020-05-20|453.0|0|25.0|0|0.0|0
0|2020-05-21|456.0|0|25.0|0|0.0|0
0|2020-05-22|460.0|0|25.0|0|0.0|0
0|2020-05-23|460.0|0|25.0|0|0.0|0
