|dates|Knox_Illinois_UnitedStates.JHU_ConfirmedCases.data|Knox_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Knox_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Knox_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Knox_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Knox_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|94.0|0|0.0|0|0.0|0
0|2020-05-28|94.0|0|0.0|0|0.0|0
0|2020-05-29|94.0|0|0.0|0|0.0|0
0|2020-05-30|94.0|0|0.0|0|0.0|0
