|dates|Nassau_NewYork_UnitedStates.JHU_ConfirmedCases.data|Nassau_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Nassau_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Nassau_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Nassau_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Nassau_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|39136.0|0|2044.0|0|0.0|0
0|2020-05-18|39225.0|0|2053.0|0|0.0|0
0|2020-05-19|39295.0|0|2060.0|0|0.0|0
0|2020-05-20|39368.0|0|2065.0|0|0.0|0
0|2020-05-21|39487.0|0|2073.0|0|0.0|0
0|2020-05-22|39608.0|0|2082.0|0|0.0|0
0|2020-05-23|39608.0|0|2082.0|0|0.0|0
