|dates|Jackson_Colorado_UnitedStates.JHU_ConfirmedCases.data|Jackson_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Jackson_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Jackson_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Jackson_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Jackson_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|17367.0|0|903.0|0|0.0|0
0|2020-05-25|17367.0|0|903.0|0|0.0|0
0|2020-05-26|17367.0|0|903.0|0|0.0|0
