|dates|Middlesex_Connecticut_UnitedStates.JHU_ConfirmedCases.data|Middlesex_Connecticut_UnitedStates.JHU_ConfirmedCases.missing|Middlesex_Connecticut_UnitedStates.JHU_ConfirmedDeaths.data|Middlesex_Connecticut_UnitedStates.JHU_ConfirmedDeaths.missing|Middlesex_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.data|Middlesex_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1061.0|0|143.0|0|0.0|0
0|2020-05-28|1061.0|0|143.0|0|0.0|0
0|2020-05-29|1061.0|0|143.0|0|0.0|0
0|2020-05-30|1061.0|0|143.0|0|0.0|0
