|dates|Hancock_Illinois_UnitedStates.JHU_ConfirmedCases.data|Hancock_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Hancock_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Hancock_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Hancock_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Hancock_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|13.0|0|0.0|0|0.0|0
0|2020-05-25|13.0|0|0.0|0|0.0|0
0|2020-05-26|13.0|0|0.0|0|0.0|0
