|dates|Allen_Indiana_UnitedStates.JHU_ConfirmedCases.data|Allen_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Allen_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Allen_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Allen_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Allen_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1353.0|0|66.0|0|0.0|0
0|2020-05-28|1353.0|0|66.0|0|0.0|0
0|2020-05-29|1353.0|0|66.0|0|0.0|0
0|2020-05-30|1353.0|0|66.0|0|0.0|0
