|dates|Clinch_Georgia_UnitedStates.JHU_ConfirmedCases.data|Clinch_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Clinch_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Clinch_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Clinch_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Clinch_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|41.0|0|1.0|0|0.0|0
0|2020-05-18|42.0|0|1.0|0|0.0|0
0|2020-05-19|45.0|0|1.0|0|0.0|0
0|2020-05-20|46.0|0|1.0|0|0.0|0
0|2020-05-21|46.0|0|1.0|0|0.0|0
0|2020-05-22|46.0|0|1.0|0|0.0|0
0|2020-05-23|46.0|0|1.0|0|0.0|0
