|dates|OutofMS_Mississippi_UnitedStates.JHU_ConfirmedCases.data|OutofMS_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|OutofMS_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|OutofMS_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|OutofMS_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|OutofMS_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|0.0|0|0.0|0|0.0|0
0|2020-05-25|0.0|0|0.0|0|0.0|0
0|2020-05-26|0.0|0|0.0|0|0.0|0
