|dates|Harford_Maryland_UnitedStates.JHU_ConfirmedCases.data|Harford_Maryland_UnitedStates.JHU_ConfirmedCases.missing|Harford_Maryland_UnitedStates.JHU_ConfirmedDeaths.data|Harford_Maryland_UnitedStates.JHU_ConfirmedDeaths.missing|Harford_Maryland_UnitedStates.JHU_ConfirmedRecoveries.data|Harford_Maryland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|801.0|0|49.0|0|0.0|0
0|2020-05-28|801.0|0|49.0|0|0.0|0
0|2020-05-29|801.0|0|49.0|0|0.0|0
0|2020-05-30|801.0|0|49.0|0|0.0|0
